objectId,createdAt,updatedAt,ACL,name,state
UJHDAqvJR2,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,Chapman University,UzpfDxugnp
UJvkYGFsRJ,Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),null,Western Seminary,zzfxE1ggVI
UKGt33AxkS,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,University of Louisville,DryAAosmLp
UKjrenWEFt,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Sacred Heart University,RgEjBdhWjE
UMAXKgrknt,Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),null,Portland State University[21],zzfxE1ggVI
UMGTN1cL9B,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Community College of Rhode Island,NCytIHLBRt
UMNgIaIodK,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Bay Path University,uQQMu3mJEd
UMVrqhDA3h,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,California South Bay University,UzpfDxugnp
UNHFgbhrrq,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Southwest University of Visual Arts,XgA7lyFnvc
UPSGO6BHQs,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Regis College,uQQMu3mJEd
URSpUCP2M2,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Carteret Community College,J40rCTCdyA
UT6jaErbLZ,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,New York State College of Ceramics operated by Alfred University,F5X764CJtI
UU7K787UzV,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,College of New Jersey,guyc8YXmky
UUrWc9uqWi,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Curry College,uQQMu3mJEd
UV7AzhZy0x,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,San Francisco State University,UzpfDxugnp
UVGCHrjzGL,Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),null,Brown Mackie,5Y4mw952ar
UXbtHPAkJJ,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,West Harrison County Center - Long Beach,4bZYw85dPD
UYHvh1Cr2T,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Indiana State University,tAy4VFhYH8
UZeLBoUvKN,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Vermont Technical College,A0Y1TfBNfL
UaxkE1U57S,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,Carlow University,vKcIRkRCzk
Ub9GBz2Ssn,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Urbana University,0VZmSkdlu2
UbBvTLoUpi,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Central Louisiana Technical Community College - Alexandria,Us2YmobhyD
UbCNwpfoZz,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,University of Mount Olive,J40rCTCdyA
UcWH46wQqO,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,Tennessee College of Applied Technology - Nashville,hLCeTRtc1S
UdFXWB8SmK,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"Embry-Riddle Aeronautical University, Prescott, master's engineering university in Prescott",MlsQSaBJSP
UjBncFYoWT,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Texas A&M International University,WJfKBdeYC9
UjGLD2ok10,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Seminole State College of Florida (Sanford),ek4N6EstVc
UjwZigZWHY,Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),null,Calvin Theological Seminary,FqjDwsbDyy
Umqea7kJZR,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Middlesex Community College,uQQMu3mJEd
Ut9q05lq1F,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Lincoln College,LgZHAdphqt
UujPsDtZed,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Notre Dame Seminary - New Orleans,Us2YmobhyD
UveOdHFp7R,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,University of Idaho,q3YCY7F92t
UxTcI9sZvi,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Millersville University of Pennsylvania,vKcIRkRCzk
V2nLNgITOQ,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,South College,hLCeTRtc1S
V3Pl7nJroK,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,Southern Technical College (Orlando),ek4N6EstVc
V44chCrEqZ,Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),null,Oregon Institute of Technology,zzfxE1ggVI
V6HkXZ5gXi,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,Hood College,Gu6vtEwZH2
V7ykBpIg8P,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,"California State University, Bakersfield",UzpfDxugnp
VAnxGCWb40,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,University of Pikeville Kentucky College of Osteopathic Medicine,DryAAosmLp
VBSJgZOemm,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"CollegeAmerica, Flagstaff, Phoenix[3]",MlsQSaBJSP
VE7vK8RyiI,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Pierce College Puyallup, Puyallup",5TYGpvW0rm
VFwENQA4od,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Virginia Western Community College,y2puBGoNlc
VG11oSGzES,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,"Rio Salado Community College, distance learning community college, Tempe",MlsQSaBJSP
VGFogMrsig,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,"Steamboat Residential Campus,",yXtC2WwYuQ
VGtmSbtXVG,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Anoka-Ramsey Community College,4QlUGZjVkm
VH71aUvrZ5,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Livingstone College,J40rCTCdyA
VHaAlmoQli,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Arkansas Tech University,apc48bCakD
VHwppCZHtx,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Albertus Magnus College,RgEjBdhWjE
VJdZ5UrHnI,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Columbia International University,0w9j40Cjb9
VKtB8r8l1n,Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:59 GMT-0600 (Central Standard Time),null,South Georgia State College,JyzDlNJCrk
VKyIMX9MCy,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Texas Wesleyan University,WJfKBdeYC9
VMDI2v52ts,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,North Park University,LgZHAdphqt
VOZR4drW8d,Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:49 GMT-0600 (Central Standard Time),null,Bethany College,5Y4mw952ar
VS5gSy8ORN,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,University of New Hampshire,HbDfBdqpVz
VYgFaHAZs6,Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),null,North Dakota State University,l136DEUlaB
VZ7FEQNW0S,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Cathedral Bible College,0w9j40Cjb9
VZgcAgOlbc,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Becker College,uQQMu3mJEd
VZl3JpTYuJ,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Kellogg Community College,FqjDwsbDyy
VZqp7k1SKU,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,Southwestern Community College,J40rCTCdyA
VaIPPFr3SE,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Piedmont Virginia Community College,y2puBGoNlc
VdNj7TI1oB,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,North Greenville University,0w9j40Cjb9
VfC0rv5hzX,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Luna Community College,XgA7lyFnvc
VimhVf8n5x,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Kapiolani Community College, Honolulu",QBCv71EaC9
VlWBRFE1Zw,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Towson University,Gu6vtEwZH2
VmPVYZwSPr,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,University of Central Arkansas,apc48bCakD
VpBKZ1E8vk,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,York Technical College,0w9j40Cjb9
VpvNbLAl4c,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,University of Wisconsinâ€“Stout,vAMOwyBdmF
VrKf3EJ4U6,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Penn State Abington,vKcIRkRCzk
VsQWz5CVFm,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Keene State College,HbDfBdqpVz
Vt08EhaZBk,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Lock Haven University of Pennsylvania,vKcIRkRCzk
VtjAbq1cqf,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Southwest Tennessee Community College, Memphis",hLCeTRtc1S
VwSASR0sb4,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,Corning Community College,F5X764CJtI
VwdAde32LR,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Lordsburg (Hidalgo Learning Center),XgA7lyFnvc
VwovmneJfU,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,Roswell,XgA7lyFnvc
W0h5K1sHeZ,Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),null,Southern Oregon University,zzfxE1ggVI
W5RcKpon12,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Southeastern Baptist Theological Seminary,J40rCTCdyA
W5o9Pz1gxC,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,University of Missouri,szstg9LhTE
W7Jf5DysDM,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Regis University, Denver",yXtC2WwYuQ
W91Xe3x5he,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Angelina College,WJfKBdeYC9
WBQx0y4XyO,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,Globe Institute of Technology,F5X764CJtI
WC8lhAhxW0,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Lake Forest College,LgZHAdphqt
WFqeHDBccu,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Edgewood College,vAMOwyBdmF
WG5OxlPMlW,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,University of Wisconsin Colleges,vAMOwyBdmF
WGR1VLW3UH,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,"Rocky Mountain College, baccalaureate university affiliated with multiple Mainline Protestant churches in Billings",VALrd80n3c
WIv2r2dG6h,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,"Northeastern State University – Tahlequah, Oklahoma",y0pDG1vk4W
WJEstOBp5v,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Meredith College,J40rCTCdyA
WJsjh6Ps7i,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,Harcum College,vKcIRkRCzk
WL0RKu84WE,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Nebraska College of Technical Agriculture,tzneoBLCWk
WMWZKFvsSI,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Southern New Hampshire University,HbDfBdqpVz
WMkVzCCIks,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Randolph-Macon College,y2puBGoNlc
WNeB17B7Lg,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Shippensburg University of Pennsylvania,vKcIRkRCzk
WOu8KfxvQl,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,North American University,WJfKBdeYC9
WPvCutxnnu,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Lindenwood University â€“ Belleville,LgZHAdphqt
WQWWJ0n3K1,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Northern State University,MOEEAWyodk
WSHyjJZKVg,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,California University of Management and Sciences,UzpfDxugnp
WSloKEqP9e,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,McNeese State University - Lake Charles,Us2YmobhyD
WTc3Eurxdz,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Cleveland State Community College, Cleveland",hLCeTRtc1S
WU99Wvy4VM,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Bowdoin College,0rMNj9m3wF
WUVxkHJXRG,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,"Fashion Institute of Technology, Chelsea, Manhattan",F5X764CJtI
WV0KEyiAiF,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,University of Texas at Dallas,WJfKBdeYC9
WVoLcSDFjf,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Cottey College,szstg9LhTE
WWqYtvlVtW,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,MGH Institute of Health Professions,uQQMu3mJEd
WYtz7cyZ6W,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,Florenceâ€“Darlington Technical College,0w9j40Cjb9
WZDEuTwNzU,Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),null,"Everett Community College, Everett",5TYGpvW0rm
WZJRk46xl9,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Minneapolis Community and Technical College,4QlUGZjVkm
WZNQjCJECz,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,"University of California, San Diego",UzpfDxugnp
WZyyKYtsYj,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Beal College,0rMNj9m3wF
WbAlYBF6Kg,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Northland Community & Technical College,4QlUGZjVkm
Wf8ac4WUPe,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,AdventHealth University (Orlando),ek4N6EstVc
WhYCEjvgp2,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Mitchell Technical Institute,MOEEAWyodk
WlsLKpdpKw,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Hondo Campus,WJfKBdeYC9
WmUgw0jY5R,Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),null,University of Turabo,zueGGGFDQN
Wmhfpy7vVZ,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,"Empire State College, Saratoga Springs",F5X764CJtI
Ws6T0D6BvN,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Pensacola State College (Pensacola),ek4N6EstVc
WsEzkfLkEK,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,University of the People,UzpfDxugnp
WuwUE6kHO7,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Florida Gulf Coast University (Fort Myers),ek4N6EstVc
WvRE0pCp5W,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,College of Southern Idaho,q3YCY7F92t
WyChrAdwYZ,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Columbia State Community College, Columbia",hLCeTRtc1S
WyEOCDe4RA,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Berwick (Berwick Center),vKcIRkRCzk
WykcFl0Ak5,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Florida State College at Jacksonville (Jacksonville),ek4N6EstVc
X0woANV2TV,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Eastern Florida State College (Cocoa),ek4N6EstVc
X2FT6nH7Rr,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Chattanooga State Community College, Chattanooga",hLCeTRtc1S
X5S0hUbm8J,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Northwestâ€“Shoals Community College,Bz2SEsNL7S
X5UotkMmSZ,Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),null,"Provo College, Provo",kvDlk8xyD8
X8cbcDqKFx,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Delaware College of Art and Design,UR1V3qaUYT
XBXpPCGNIw,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,"Freed-Hardeman University, Henderson",hLCeTRtc1S
XC58xXe7CW,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,Missouri University of Science and Technology,szstg9LhTE
XDUqclq3xM,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Henry Ford College,FqjDwsbDyy
XEhVcfkDkS,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Mesa Technical College (1994â€“2001),XgA7lyFnvc
XFp5Gtn0dX,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Pontifical John Paul II Institute for Studies on Marriage and Family at The Catholic University of America[note 5],Fl82ryaDBW
XGPLqGwsQF,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,Franciscan Missionaries of Our Lady University - Baton Rouge,Us2YmobhyD
XIL8bACTHS,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Averett University[12],y2puBGoNlc
XK7McLeZRC,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,"East Mississippi Community College, Macon - Macon",4bZYw85dPD
XKrgCPgDMi,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,Potomac State College of West Virginia University,hYjEaUzMdA
XLGeRgtKXe,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,"University of Minnesota, Twin Cities",4QlUGZjVkm
